1535,Ljubljana,Ministrstvo za promet,Slovenija,46.04566790000001,14.4921051
1544,Ljubljana,Kolinska,Slovenija,46.0593633,14.5235607
1547,Ljubljana,"Telekom Slovenije, PE Ljubljana",Slovenija,46.05645089999999,14.5080702
1550,Ljubljana,RTV Slovenija,Slovenija,46.0545115,14.509500599999999
1600,Ljubljana,"Pošta Slovenije d.o.o., PE Ljubljana",Slovenija,46.05645089999999,14.5080702
1231,Ljubljana - Črnuče,"",Slovenija,46.1008309,14.5558522
1261,Ljubljana - Dobrunje,"",Slovenija,46.0311452,14.60502
1260,Ljubljana - Polje,"",Slovenija,46.0579377,14.5861291
1210,Ljubljana - Šentvid,"",Slovenija,46.1044338,14.4525971
1211,Ljubljana - Šmartno,"",Slovenija,46.1302569,14.479067
3333,Ljubno ob Savinji,"",Slovenija,46.3443125,14.8335492
9240,Ljutomer,"",Slovenija,46.5193583,16.197814
3215,Loče,"",Slovenija,46.3015304,15.4967189
5231,Log pod Mangartom,"",Slovenija,46.4033583,13.599372
1358,Log pri Brezovici,"",Slovenija,46.0082081,14.3592112
1370,Logatec,"",Slovenija,45.91708190000001,14.2285582
1434,Loka pri Zidanem Mostu,"",Slovenija,46.0558858,15.2083382
3223,Loka pri Žusmu,"",Slovenija,46.1584826,15.5149185
6219,Lokev,"",Slovenija,45.6609225,13.928096
1318,Loški Potok,"",Slovenija,45.7000578,14.6154552
2324,Lovrenc na Dravskem polju,"",Slovenija,46.3784472,15.7797278
2344,Lovrenc na Pohorju,"",Slovenija,46.54027749999999,15.3884817
3334,Luče,"",Slovenija,46.35487209999999,14.7458015
1225,Lukovica,"",Slovenija,46.1696293,14.6907259
9202,Mačkovci,"",Slovenija,46.7837147,16.1634445
2322,Majšperk,"",Slovenija,46.3503019,15.7340595
2321,Makole,"",Slovenija,46.3173644,15.6670441
9243,Mala Nedelja,"",Slovenija,46.5225347,16.0524932
2229,Malečnik,"",Slovenija,46.5557077,15.6973674
6273,Marezige,"",Slovenija,45.507682,13.8004711
2508,Maribor,Okrajno sodišče v Mariboru,Slovenija,46.5608903,15.6550339
2000,Maribor,"",Slovenija,46.5546503,15.6458812
2001,Maribor,"",Slovenija,46.5176698,15.6781169
2500,Maribor,Pošta Slovenije d.o.o.,Slovenija,46.5586958,15.6445145
2501,Maribor,Upravna enota Maribor,Slovenija,46.5546503,15.6458812
2502,Maribor,"Davčna uprava RS, izpostava Maribor",Slovenija,46.5546503,15.6458812
2503,Maribor,Okrajno in okrožno sodišče v Mariboru,Slovenija,46.5546503,15.6458812
2505,Maribor,Nova Kreditna banka Maribor,Slovenija,46.5546503,15.6458812
2507,Maribor,Zavarovalnica Maribor,Slovenija,46.56356419999999,15.6395374
2509,Maribor,Elektro Maribor,Slovenija,46.5546503,15.6458812
2600,Maribor,"Pošta Slovenije d.o.o., PE Maribor",Slovenija,46.5546503,15.6458812
2603,Maribor,"Pošta Slovenije d.o.o., Skladišče Maribor",Slovenija,46.5546503,15.6458812
2002,Maribor - poštni center,"",Slovenija,46.5586958,15.6445145
2206,Marjeta na Dravskem polju,"",Slovenija,46.4537972,15.7338139
2281,Markovci,"",Slovenija,46.3945777,15.9300492
9221,Martjanci,"",Slovenija,46.685158,16.1914651
6242,Materija,"",Slovenija,45.5803407,13.9962393
4211,Mavčiče,"",Slovenija,46.18532440000001,14.4057115
1215,Medvode,"",Slovenija,46.1413926,14.411347
1234,Mengeš,"",Slovenija,46.16591220000001,14.5719694
8330,Metlika,"",Slovenija,45.6473994,15.3176752
2392,Mežica,"",Slovenija,46.5214145,14.8523952
2204,Miklavž na Dravskem polju,"",Slovenija,46.5082628,15.6952065
2275,Miklavž pri Ormožu,"",Slovenija,46.4583293,16.2140368
5291,Miren,"",Slovenija,45.89537379999999,13.6081681
8233,Mirna,"",Slovenija,45.9513076,15.0624449
8216,Mirna Peč,"",Slovenija,45.8594478,15.0830457
2382,Mislinja,"",Slovenija,46.4439734,15.1985947
4281,Mojstrana,"",Slovenija,46.46130100000001,13.9395387
